RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023
394913,1,"New York, NY",msa,NY,214314.5418,215225.2576,216144.4084,218006.9635,219935.7038,222073.9967,224410.1351,226898.2501,229444.5609,231984.2771,234446.5636,236771.8107,238987.4818,241259.4514,243464.3397,245693.8211,247884.9607,250244.7295,252649.6183,255232.2839,257896.9464,260767.0419,263531.9314,266191.5487,268826.9502,271353.1054,273754.6698,276036.5411,278413.9593,281105.0706,284081.8939,287671.8971,291574.5534,295561.4971,299254.2985,302878.0186,306486.3724,310102.302,313857.2726,317442.3765,321068.0572,324652.3376,328407.9109,332145.5921,335656.8692,338939.5212,342003.3702,344942.6265,348075.4816,351204.7116,354442.305,357604.2342,361223.4168,365219.9595,369684.6042,374310.7048,379108.3248,383921.2817,388543.9668,392837.4692,396866.7288,400781.0191,404758.7036,409287.6559,414197.141,419169.8507,423886.4142,428546.278,433255.1214,438061.9839,442498.0847,446777.3854,450586.5259,454377.0737,457612.9922,460526.6484,463044.2039,465394.7919,467113.8219,467957.9098,467877.5749,466977.817,465596.1925,463968.1466,462413.2681,461222.3305,460956.4466,460781.8183,460614.2354,459500.0237,457935.5409,456240.3775,454422.1972,453070.0216,451708.1215,450388.884,449140.4224,447810.4706,446097.7334,444130.4307,441326.7759,438463.6061,435313.926,432368.105,429330.0258,426059.8452,422633.2987,419343.8555,415933.2287,412622.0746,409426.5236,406308.3045,403617.409,400925.6429,398411.8356,395744.3716,393533.6134,391821.3855,390727.0288,390045.6135,389804.0554,389965.0486,389928.3379,389922.4793,389748.2048,390123.4566,390543.5622,390735.2145,390301.4238,389179.3086,387620.8873,385748.098,384299.0335,383164.2095,382522.7924,381581.8234,380498.8051,378968.4234,377409.525,375819.1187,374278.2539,372728.8373,371076.3136,369567.127,368181.0602,367328.3375,367271.071,367781.0982,368627.9255,369112.725,369463.9874,369371.2915,369486.8865,369441.5749,369595.4073,369642.8089,370332.8448,371267.4573,372312.9788,373247.443,374394.0816,375963.9976,377666.5985,379592.7013,381539.0121,383531.3244,384984.2967,385974.5646,387130.5516,388844.3495,391326.4778,394032.6531,396694.6536,398480.0643,399453.2909,399903.4022,400668.3509,401615.9832,402840.6181,403653.4247,404171.5878,404367.838,404832.0151,405433.0387,406635.1014,407801.3266,409161.1587,410897.1122,413412.1759,416334.9045,418941.9108,421200.1934,422923.4121,424244.7338,424960.5116,425925.3949,427173.1526,428766.9117,429985.4264,430600.7778,430954.3411,431707.7554,433224.3537,435686.1238,438108.5453,440631.5323,442950.1755,445873.4999,448438.6261,450638.9827,452184.0156,453757.9293,455333.8607,457109.4799,458643.0783,460364.0595,462070.8429,463600.2308,465371.0468,467225.0877,469772.5282,471945.0984,474318.9042,476302.7142,478115.9971,479122.8752,479990.7688,480596.3762,481620.9526,483165.3785,485137.1571,487284.938,488710.6105,489967.0106,490652.6288,491135.2122,490870.5333,490904.8318,491864.5102,493502.7893,495913.5366,498129.6362,500678.5787,502996.1305,504832.9239,505170.3075,504264.7185,503587.6719,505242.1863,508908.2918,514215.8303,520447.2205,526377.8673,532577.7128,538333.061,544101.4965,549663.4551,554651.5738,558810.3397,561313.2163,562841.1946,564996.9526,568455.845,572355.8984,576501.9726,581066.2746,587288.6871,593835.6148,600441.7972,606485.8422,610332.0893,611047.2751,608564.3768,606024.0533,604018.9492,602603.0589,601790.7385,600445.3576,600758.0745,602748.9688,606745.1232,610879.6143,614451.3524,617722.7724,620426.4827
753899,2,"Los Angeles, CA",msa,CA,225004.5438,225841.8461,226957.1249,229176.1551,231603.0784,234013.0056,236483.4236,238977.3773,241326.6608,243424.452,245321.0883,247218.9402,248601.3744,250105.7742,251815.0897,254328.2517,256952.4485,259460.5444,261979.8027,264498.9228,267018.1046,269458.3389,271631.0834,273792.876,275504.4991,277497.7175,279967.9164,283310.893,287159.9814,291206.5332,296050.1534,301201.6648,306441.3745,311237.0505,315863.5892,320387.5015,324205.6752,327782.2478,331648.9642,336146.7367,341521.1225,346316.2858,351893.1282,357797.4013,364521.9855,370547.0332,376234.9778,381805.2067,387902.9801,394822.9322,402783.431,412138.2902,423256.1721,434778.5178,445522.1882,454758.885,463496.517,471914.1565,478222.9819,483995.4548,488986.6375,495244.2869,502129.7846,509510.76,516647.381,523434.4889,531031.0359,539349.6945,548045.7249,556957.6002,563924.9712,570475.8145,576070.1205,581261.1235,586003.2658,590180.6602,594772.8334,598615.4915,600452.2115,601966.3301,601265.2168,601199.6833,600404.6197,600218.8431,600250.1297,599975.7805,599029.4165,597299.4452,594179.7681,590839.5167,585628.5817,579729.5166,572695.3163,565640.1385,559783.7044,553305.4521,547092.2907,538760.3986,529147.4911,516727.0149,503150.7213,490005.9317,477856.4205,467113.769,458880.8085,451468.2779,443892.7508,434488.8596,426548.6012,421363.4273,417769.9452,414603.1914,411472.2027,407918.122,405018.8102,402995.7096,402435.7893,402696.8597,404672.1688,408418.868,410768.6324,411087.3529,411323.1339,413322.2602,416268.4331,416487.7715,414689.2602,410993.2678,407150.4541,403290.4607,399671.0806,397697.4115,396605.7482,396523.8205,395294.0771,393697.6636,389792.481,387676.7575,386124.157,384351.9455,380907.4733,377173.2767,375740.1789,375438.0332,374906.0548,373311.9778,370759.906,368447.063,367337.3405,367739.51,369672.1064,373778.3682,379635.8529,386589.7529,393844.6768,401003.0864,406613.1787,410217.8333,412254.8662,415317.3775,420621.2813,427756.1977,435604.7216,443774.0777,452457.8053,461186.6748,468608.1137,474522.5658,477644.5643,479060.9997,479535.0544,481172.0337,483362.1419,485427.6503,487373.41,489999.0558,494518.2646,499810.6304,505526.1591,510512.3245,513958.2964,515749.3789,516131.215,516280.392,516921.471,518197.5412,518949.995,517790.962,514839.2112,511335.8428,507635.4555,504210.952,506775.8841,515589.7974,527784.806,537025.2017,542797.1847,547460.8607,548044.2014,544553.9397,537947.9085,533297.6169,532246.9133,534069.014,542007.2373,553744.7139,567460.5628,577343.2573,584085.6478,589122.2349,590255.011,590125.3072,589794.2758,593158.1955,597332.95,602401.6181,609043.4048,617132.8557,624815.8507,630665.9268,635356.1003,638875.9512,642559.3594,648101.2865,655497.3881,663352.996,668915.0272,671879.5175,669420.5336,663009.0147,655199.9456,650222.3015,647687.2366,646403.5479,647243.1035,651075.9734,657376.1847,664120.678,670266.2734,675842.8323,679119.3053,680677.3345,681457.1726,682438.9036,681482.7462,678606.8213,678285.0307,683415.4833,694413.8316,707580.0837,722160.6586,736071.0138,745439.283,751283.848,754532.0467,761463.2581,771290.2876,783433.9105,795364.6787,804493.0052,811567.5536,818402.0377,826898.5946,837107.3012,849380.1867,863899.049,880218.1034,895020.5545,906656.8154,913216.9378,915078.1656,911947.2989,906181.8979,900821.4602,897009.4529,893828.1579,885384.4667,874288.3529,864349.4672,861930.4039,865780.1656,873714.4562,885120.3977,898920.603,912854.6032
394463,3,"Chicago, IL",msa,IL,149670.2487,149808.7998,150072.6727,150729.1229,151518.7536,152404.9329,153348.1516,154679.0672,156241.8759,158042.1738,159407.8791,160523.6747,161329.3129,162119.1561,162949.7504,163831.2025,164891.7605,165996.8901,167081.5264,168420.8952,169922.099,171692.0608,173005.52,174020.1442,174680.3313,175468.5017,176394.0981,177279.5472,178236.6501,179203.6275,180368.0286,181843.1526,183452.6127,185178.4972,186344.9889,187381.7138,188199.5002,189229.0532,190205.3307,191318.1587,192351.9365,193345.4016,194239.6539,195505.3819,197052.8812,198775.3752,200114.6012,201178.5587,202160.7239,203198.8029,204241.8974,205428.74,206754.6429,208330.0506,209831.6836,211542.9152,213209.6949,215042.6556,216599.6179,218132.1958,219433.723,220893.3361,222362.2213,223990.2462,225665.7259,227399.5648,229036.5864,230796.2952,232741.1263,234868.6786,236544.2884,237973.6714,239164.0123,240468.194,241819.083,243053.8412,244325.581,245211.2473,245882.7171,246351.7419,246722.2514,247006.666,247252.5208,247613.3244,248181.1651,248791.4669,249288.7655,249479.7181,249403.0431,249123.4561,248674.3223,248144.7996,247328.334,246439.0656,245558.0702,244561.2371,243523.9344,241434.8974,240544.7842,238745.1564,238177.1906,236049.8187,234761.1323,232239.9987,230156.9955,227238.1746,224493.9172,221209.9364,217535.5593,214626.9374,211788.4685,210176.3925,208212.1405,206736.7343,205182.8924,203777.1955,201761.6104,199815.843,197877.6388,196911.2636,195970.8774,195620.4052,194640.4492,194792.498,194336.7703,194698.6117,193159.9216,191833.4082,189706.5977,188015.3482,185651.4654,183360.5121,181274.1528,179628.4174,178499.068,177206.8077,176362.4436,175177.9449,174523.9617,173477.0922,172459.506,170629.3859,169186.8078,167328.8717,166121.4771,164847.4334,164087.1916,163394.4924,162817.6683,162668.544,162794.9009,162878.5339,162885.522,162696.5945,162375.0661,162229.8672,162607.1573,163687.2341,164892.7567,166448.1377,167793.9512,169486.1167,170902.2141,172557.2306,174100.493,175962.4884,177731.7663,179461.9211,180839.258,182225.8044,183516.6174,184699.7327,185874.4535,186847.833,187834.5155,188572.6963,189186.3043,189680.7176,190202.6635,190736.3714,191213.5856,191520.7446,192050.9421,192570.5118,193432.5615,194130.2193,194914.4772,195579.5566,196365.88,197443.412,198575.0159,199739.9102,200883.863,202056.6811,202838.0696,203571.1838,204208.5556,204977.3216,205395.0012,205768.7191,206192.5822,206969.8916,207881.7225,209088.0213,210335.4963,211694.7288,213217.7654,214501.1858,215525.1179,215889.6761,216110.2852,216293.1973,216963.0835,217903.189,219068.4876,220302.816,221682.889,223007.1247,224536.8484,225732.4384,226668.0856,226771.8032,226811.9162,226730.5153,226827.1914,226965.9529,227267.4526,227843.3238,228711.3847,229890.6388,231003.9308,231895.1553,232300.0654,232503.5563,232326.2108,232114.6001,231670.4479,231562.0579,231755.8771,232373.2198,233477.1366,234792.1451,236171.8289,237033.7657,237125.4345,236673.3888,236206.7257,236527.151,238069.1121,240466.5352,243436.5121,246390.0136,249324.7882,252513.5044,255826.9005,259007.5624,261924.8582,264735.7233,267082.545,268456.7971,268714.7153,268856.7791,269513.9181,270958.3221,273524.8923,277263.5223,281925.375,286435.5426,289580.5985,291705.4578,292221.1791,291617.0774,289972.6779,288650.2423,287894.0408,287482.3014,286885.9368,286735.4858,287367.702,289026.7412,291175.5936,293687.0706,296179.3135,298585.6638,300379.1909
394514,4,"Dallas, TX",msa,TX,125827.1841,125883.2279,125947.6561,126114.9693,126335.5671,126558.8577,126792.9748,127143.6802,127583.1871,128083.21,128554.2847,129007.0806,129237.7839,129048.574,128770.5296,128613.9703,128726.4096,128825.4346,128924.603,129174.4052,129419.823,129633.8433,129721.5527,129824.3464,129905.3358,130092.7708,130376.5125,130840.3529,131329.8483,131963.9758,132591.2179,133233.3393,133750.5451,134191.3508,134580.1231,134922.5221,135168.3218,135307.0846,135454.3231,135641.5868,135834.2964,136042.9936,136168.0212,136337.583,136517.9888,136760.1388,136968.843,137021.7192,137489.6754,138567.6923,,142283.8701,143567.2859,144242.1469,144592.9114,145007.5382,145408.2691,145811.8362,146110.4545,146328.6347,146832.2985,147151.7756,147419.5607,147558.6701,147886.1792,148310.5864,148630.9479,148957.2566,149299.3,149425.6595,149552.6451,149512.4929,149482.8656,149597.0914,149779.157,150228.3723,150795.764,151416.6002,151847.9342,152079.7171,152334.7424,152951.9103,153482.542,154008.365,153914.0684,153560.8966,153079.5583,153057.2162,153359.3387,153759.5045,154150.9722,154562.5328,155102.4229,155503.9411,155775.0243,155982.1072,155414.4796,154402.9268,153017.8153,152178.8415,151621.966,151270.6172,151082.5677,150661.681,149949.7145,148983.518,148118.5634,147487.0566,147021.9321,146924.9655,146976.499,147174.2133,147339.465,147361.4393,147409.8463,147274.5726,147224.9222,147152.7079,147487.9272,147856.2353,147949.6049,147804.3799,147574.5376,147708.0237,147813.2555,147889.9158,147545.2853,146905.3589,146022.6888,145168.6005,144297.8546,143700.1671,143248.4297,142773.0114,142267.769,141606.0448,141116.4989,140582.8106,140381.7208,140240.3255,140261.7143,140191.8459,140067.7288,139770.1657,139494.6973,139661.2932,140130.3168,140760.7909,141329.8229,142040.8295,142861.781,143562.6418,144262.9035,145038.3504,145905.0779,146655.0551,147455.4009,148358.9526,149291.6886,150097.1495,151006.711,152187.0438,153423.0382,154521.6285,155472.671,156547.5348,157647.1038,158767.5289,159909.6946,161065.2947,162156.5943,163025.6205,163925.7305,164913.7429,166134.753,167251.2354,168302.7688,169154.4617,170279.1752,171479.7106,172921.0387,174428.1166,175918.6479,177289.4804,178724.2699,180305.1994,182125.4532,183954.696,185869.191,187772.9542,189657.758,191524.053,193496.8593,195531.9041,197307.6221,199121.1815,200849.7155,202694.3475,204271.3321,205738.636,207343.886,209064.2907,211012.3094,212873.9913,214760.1631,216541.9211,218448.2368,220519.3569,222473.6621,224265.3576,225638.9778,226943.2971,228299.7779,229836.3375,231524.876,233357.6562,235242.6,237058.1245,238891.4641,240526.0934,242062.4774,243109.1931,244185.5012,244994.0413,245730.7078,246162.236,246641.9893,247337.7972,248245.8957,249229.8985,250076.2167,250541.4925,250732.6599,250792.1551,250887.0209,251125.234,251501.6397,252183.4538,253146.5122,254338.7995,255850.4045,257384.2503,258842.7455,259610.511,259601.2878,259387.9679,259744.0316,261152.884,263599.0579,266651.0328,270221.2878,273828.76,277643.7768,281679.8953,286178.4236,291150.9982,296880.2207,302877.7347,308311.8011,312523.2872,315818.282,319323.613,323648.854,328613.5739,335512.7974,343794.2475,353191.9041,362475.9151,370880.0331,378084.2525,382041.3579,382698.4094,381013.6046,378970.2942,377074.4874,375101.6301,372559.5569,370293.4148,368756.1685,368204.4317,368490.4546,369308.975,370286.4448,371208.7878,371624.0281
394692,5,"Houston, TX",msa,TX,120858.333,120880.8452,120796.4611,120846.9009,120893.43,121080.5738,121263.1774,121547.671,121917.7659,122227.2225,122711.5399,123211.7343,123459.3079,123416.0326,123005.9884,122760.2563,122684.7772,122814.2971,122989.8663,122997.3069,123094.7025,123254.4616,123480.1767,123647.3752,123721.7656,123808.6241,124128.3094,124659.614,125260.3181,125803.6561,126336.3343,126964.8388,127543.3236,128025.123,128383.3452,128678.3672,128965.2062,129185.0667,129455.1338,129705.8301,129974.3829,130209.9791,130451.4982,130725.4303,130942.8311,131168.6553,131359.6026,131600.3275,131937.1815,132687.258,134017.4536,135296.2393,136580.8521,137244.1917,138134.1173,138793.8386,139610.5753,140346.2563,141053.5195,141821.5683,142487.316,143097.706,143561.6298,143973.7966,144215.6162,144442.1192,144579.2126,144653.6515,144660.476,144615.8666,144748.3435,144866.7548,144993.4452,144945.5314,145007.6568,145224.8778,145749.2855,146261.9271,146818.1995,147356.4701,147991.2247,148712.3773,149386.7698,150091.8862,150541.0753,150646.8319,150497.3284,150578.9503,150942.9898,151518.8439,151948.4467,152408.3728,152788.9848,153157.3256,153429.9519,153708.9653,153484.3758,153078.7068,152550.36,152350.2225,152107.2627,151812.5762,151527.5455,151032.8338,150358.735,149670.7067,148868.3115,148012.2863,147117.7366,146767.926,146670.4398,146781.573,146954.273,147314.0138,147794.9023,148048.5715,148007.4362,147705.755,147631.1602,147763.1897,147827.833,147911.7107,148148.1062,148581.6712,148930.7275,148889.8062,148307.0282,147256.1231,146214.4123,145379.8642,144808.4803,144310.1081,143795.7378,143209.5204,142426.1442,141723.329,141140.04,140757.9145,140557.0233,140485.9272,140373.7109,140176.0541,139545.98,138985.5762,138712.0081,138901.7537,139118.9368,139207.3522,139216.6544,139418.3609,139777.9663,140245.044,140644.7738,140963.9472,141312.9278,141612.8158,142000.1631,142551.5099,143417.9871,144406.7908,145583.8637,146948.7709,148388.0827,149850.1168,151113.6533,152512.8494,153821.7677,155173.4587,156472.1883,157876.3647,159368.5271,160790.397,162233.5289,163590.1125,165150.1219,166704.765,168236.7712,169562.5686,171053.8776,172643.1699,174429.271,176102.5099,177750.8996,179226.1953,180628.5009,181953.4023,183249.023,184527.1605,185664.3924,186716.9207,187639.7939,188623.5791,189746.7343,190830.1154,191557.3476,192154.2957,192727.0022,193432.0472,193900.0018,194263.61,194762.774,195412.7948,196247.1377,197001.5174,197635.227,198045.1352,198586.0163,199339.0185,200028.1096,200623.7116,200951.8748,201366.8716,201778.6227,202410.2233,203135.3653,203923.8369,204628.0312,205170.0734,205899.9723,206685.9353,207664.419,208484.5643,209411.4712,210195.7712,210981.8336,211633.9182,212354.8752,213125.4737,213929.3073,214762.087,215554.461,216144.9717,216589.0795,216895.7249,217207.8625,217567.7936,218028.3568,218651.7818,219508.1642,220436.2753,221392.8586,222228.7267,223029.1895,223525.4074,223523.8974,223482.5199,223876.5873,225025.6688,226771.7675,228911.8657,231516.9079,234136.7068,236861.8067,239610.227,242660.7749,245961.1924,249787.4447,253978.7825,257849.1114,260845.8722,263094.2851,265580.3313,268712.6663,272242.3132,276765.3373,281885.581,287855.3023,293588.5037,298836.909,303313.4715,306328.3406,307630.1456,307544.4081,307024.0955,306399.5809,305224.4451,303461.4198,301787.5004,300640.5033,300192.7671,300347.4117,301151.1126,302072.6358,302946.5474,303302.7017
395209,6,"Washington, DC",msa,VA,180026.0961,180172.4713,180442.2504,181053.1079,181981.7151,183099.4199,184490.0804,186039.8234,187631.7277,189226.5379,190790.1277,192511.8794,194049.6855,195416.6986,196803.5032,198559.5185,200654.6505,202888.6014,205196.8513,207569.699,209909.0864,212137.3115,214336.3756,216509.3467,218460.889,220242.5011,222089.525,224336.6176,226990.9768,229945.8348,233179.0957,236592.0891,239917.0708,242990.3844,245723.921,248327.0581,250591.6845,253006.4779,255560.9515,258506.6209,261573.9081,264829.98,268243.7597,271659.8531,275114.4933,278573.1964,281875.809,284945.449,287720.8629,290843.5364,294378.1062,298739.0273,303862.3431,309805.0199,316674.0554,323751.6186,330864.3069,336897.2361,342100.8633,347017.5465,352273.4598,357574.3492,363081.392,369497.3588,377067.5244,384902.2976,392433.4037,399184.8838,405582.7803,411323.2925,416096.808,420327.9506,423905.8872,427404.9906,430934.0063,434140.4183,436768.9203,438227.0045,439006.1973,438994.006,437545.5508,435044.3601,432681.9386,430998.7788,429632.5963,428300.3091,427069.1825,426319.2403,425276.2688,423247.2397,420422.1942,417238.3016,414403.9343,411174.9916,407636.1609,403532.9657,399550.5153,395312.139,390506.8775,385160.5245,379119.1453,373208.0752,367201.8711,361519.0729,355741.6923,350404.5839,345722.5372,341743.2116,337635.4954,333584.3266,329705.6963,326419.2771,324167.3027,322605.8066,321299.8408,319784.7062,318032.6472,316762.9857,316343.3532,316992.891,318347.0045,319349.8298,320485.7465,321702.3793,323245.5672,323919.5474,323567.4604,322395.7748,321141.8877,319943.7856,318626.1998,317562.5349,316977.9551,317319.1301,317635.7517,317802.1708,317250.7349,316824.2,315990.6783,315088.1666,313808.8891,312769.742,312492.7507,312482.2565,312650.8535,313111.8364,314145.832,315899.1906,317570.2969,319551.4491,321292.6106,323276.3282,325538.913,328065.1966,330631.1538,332659.7888,334582.9715,336616.8289,338633.5216,340714.1295,342845.0507,345412.3638,347813.4433,350132.4275,352428.7782,354963.1278,357370.6021,359445.3293,361061.2192,362574.0412,364076.1569,365800.3378,367144.8991,368038.3439,368341.1314,368431.0755,368906.1228,369534.3345,370357.0896,370815.3238,371339.4203,372051.2334,372930.4566,373417.5969,373588.1045,373649.9523,374136.8115,374880.6393,375951.7918,377273.5696,378652.7131,379916.838,381289.9871,382392.8398,382896.7103,382838.0625,382725.9719,382937.9513,383119.4065,383204.669,383477.3027,384530.247,386247.4352,388328.6106,390225.6341,392133.7014,393806.9853,395274.5208,396008.379,396299.1404,396271.5637,396560.2173,397445.8858,398851.212,400408.1762,402116.8673,403840.6528,405423.8443,407019.316,408213.5029,409427.7458,409988.6548,411022.8832,411971.1553,413170.4858,414095.4506,415033.8222,415951.9,416882.6568,418248.1976,420142.6501,422209.0113,423552.5491,424296.5333,424683.4111,425283.7478,425897.1769,426888.506,428347.3679,430377.5707,432903.8287,435646.6355,438440.22,440760.7038,441909.0681,442149.2883,442639.1081,444793.2689,448992.5792,454382.6852,460320.8466,465957.6292,471054.6198,476295.5406,482102.3433,488621.5822,495233.9602,501006.0662,504533.9637,505765.7479,505193.0034,505063.9963,505864.22,508021.955,511970.217,517950.4528,525917.5112,533783.5158,540296.7253,543956.62,543913.9174,540716.2554,536137.4676,533006.8373,531310.1888,530646.9915,529873.5523,529608.3345,529741.0316,531270.6314,533832.947,537479.445,540848.9647,543583.6776,545322.634
394974,7,"Philadelphia, PA",msa,PA,119595.9594,119861.7764,120043.186,120490.8327,120924.0235,121446.4779,121989.4636,122575.1462,123215.7236,123879.9909,124497.7698,125043.5798,125561.6808,126118.7594,126729.1614,127370.3064,128009.7741,128706.3535,129515.8492,130429.8946,131415.2684,132353.351,133301.2007,134096.6397,134868.6935,135583.0492,136400.5788,137322.1969,138316.0348,139465.7272,140724.5503,142260.0063,143927.9969,145623.9018,147123.7756,148571.7256,149924.0091,151236.9209,152452.9849,153771.8103,155260.0907,156961.2074,158846.0459,160845.6747,162863.3456,164737.387,166472.8016,167970.7189,169374.1556,170697.4147,172120.9475,173710.1117,175648.5841,177993.7933,180704.4992,183648.5247,186378.6399,188718.7572,190675.8715,192657.1142,194764.7606,196701.4275,198513.1901,200348.7431,202643.4922,205370.9724,208349.7331,211291.1007,213977.573,216543.0329,218833.5742,220942.1136,222596.4094,224108.8089,225558.7171,227184.9874,228872.8947,230569.6673,232077.604,233196.7083,233836.4271,234167.2496,234238.1153,234128.8439,233872.0671,233761.5104,234053.4476,234503.9781,235192.1499,235709.9918,236106.0986,235981.9432,235527.8685,235092.207,234694.3642,234245.9919,233472.3148,233001.5044,232778.592,232799.7085,232340.9993,231468.9267,230155.6777,228658.2513,226946.8011,225230.1702,223651.7777,222212.0298,220879.3975,219857.4016,219278.746,218946.6673,218493.5047,217859.7628,216984.3163,216085.971,215134.5287,214562.7475,214351.8376,214337.8356,214444.0916,214493.932,214621.458,214787.1845,215053.436,215296.7992,215157.0375,214429.342,213101.087,211461.3234,209736.85,208241.5885,207061.3582,206260.0181,205611.1936,204781.5744,203627.5298,202268.2786,200970.2647,199868.9365,198786.6494,197758.8336,196810.6276,196050.717,195326.6118,194807.6887,194658.9033,194811.9413,194879.0833,194776.625,194562.8768,194169.042,193856.587,193443.9629,193232.5916,193212.324,193503.7184,193891.2423,194321.9437,194823.2387,195502.3289,196151.0153,196541.7015,196878.7639,197207.731,197809.7171,198416.0615,199049.1435,199652.3676,200044.1746,200342.0834,200604.4541,201198.5373,201640.0006,202047.4688,202162.5862,202206.9015,202033.3619,201955.3375,202103.8103,202454.3216,202904.1903,203415.9047,203907.7575,204498.8401,204997.7306,205745.9698,206627.6541,207597.1513,208331.0229,208764.4733,209271.8393,210000.7025,210774.1902,211163.7157,211472.7684,211908.1648,212619.057,213292.7001,214037.8382,214768.3931,215681.0851,216509.3895,217453.1506,218142.868,218738.0519,219287.1637,220170.7499,221153.6656,222120.8098,222768.1971,223290.4782,223891.8982,224716.6739,225800.3382,226915.4835,227986.5845,228959.7627,230128.2596,231069.3631,231730.6685,231851.0513,232093.5672,232491.5366,233143.8782,233771.8064,234504.2334,235250.8555,236181.7072,237283.1117,238473.9686,239468.9319,240115.7278,240755.802,241366.2461,241982.4322,242459.0822,243101.0147,244186.2046,245411.092,246995.5038,248760.346,250890.5208,252906.0221,254115.445,254574.1463,254903.7184,255953.9055,258226.6802,261417.1511,265473.0632,269690.0279,273621.6074,277410.2471,281145.3132,284853.8856,288534.6245,292140.6662,294811.3395,296036.1498,295646.0889,295362.3683,295790.5699,297361.7142,300463.7756,304737.3911,309977.5623,315139.3365,319770.0256,323452.3603,325089.5433,324975.6194,323916.6002,323532.0498,323697.4238,323998.3262,324009.0253,324146.6838,325104.3377,327009.5631,329818.0025,332754.4623,335614.289,338239.8593,340486.6051
